stdlib	stdlib/collections/array.cryo	522	54	scope	array	guess=0
stdlib	stdlib/collections/array.cryo	537	29	scope	array	guess=0
stdlib	stdlib/collections/array.cryo	563	24	scope	try_array	guess=0
stdlib	stdlib/collections/array.cryo	567	58	scope	of	guess=0
stdlib	stdlib/collections/array.cryo	576	44	scope	array	guess=0
stdlib	stdlib/collections/array.cryo	605	25	scope	array	guess=0
stdlib	stdlib/collections/array.cryo	629	25	ident	Array	guess=0
stdlib	stdlib/collections/array.cryo	656	9	ident	sort_insertion	guess=0
stdlib	stdlib/collections/array.cryo	659	28	ident	sort_partition	guess=0
stdlib	stdlib/collections/array.cryo	660	5	ident	sort_range	guess=0
stdlib	stdlib/collections/array.cryo	661	5	ident	sort_range	guess=0
stdlib	stdlib/collections/array.cryo	673	26	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	690	5	ident	sort_order_pair	guess=0
stdlib	stdlib/collections/array.cryo	691	5	ident	sort_order_pair	guess=0
stdlib	stdlib/collections/array.cryo	692	5	ident	sort_order_pair	guess=0
stdlib	stdlib/collections/array.cryo	695	10	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	704	22	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	713	10	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	722	18	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	739	9	ident	sort_insertion_by	guess=0
stdlib	stdlib/collections/array.cryo	742	28	ident	sort_partition_by	guess=0
stdlib	stdlib/collections/array.cryo	743	5	ident	sort_range_by	guess=0
stdlib	stdlib/collections/array.cryo	744	5	ident	sort_range_by	guess=0
stdlib	stdlib/collections/array.cryo	754	22	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	768	5	ident	sort_order_pair_by	guess=0
stdlib	stdlib/collections/array.cryo	769	5	ident	sort_order_pair_by	guess=0
stdlib	stdlib/collections/array.cryo	770	5	ident	sort_order_pair_by	guess=0
stdlib	stdlib/collections/array.cryo	771	10	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	777	18	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	783	10	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	791	14	scope	swap	guess=0
stdlib	stdlib/collections/array.cryo	802	29	ident	Array	guess=0
stdlib	stdlib/collections/array.cryo	816	16	ident	Array	guess=0
stdlib	stdlib/collections/array.cryo	880	16	ident	CopiedIter	guess=0
stdlib	stdlib/collections/array.cryo	888	16	ident	ClonedIter	guess=0
stdlib	stdlib/collections/array.cryo	917	16	ident	CopiedIter	guess=0
stdlib	stdlib/collections/array.cryo	942	16	ident	ClonedIter	guess=0
stdlib	stdlib/collections/hashmap.cryo	115	16	ident	HashMap	guess=0
stdlib	stdlib/collections/hashmap.cryo	125	16	ident	HashMap	guess=0
stdlib	stdlib/collections/hashmap.cryo	139	16	ident	HashMap	guess=0
stdlib	stdlib/collections/hashmap.cryo	150	16	ident	HashMap	guess=0
stdlib	stdlib/collections/hashmap.cryo	212	16	ident	HashMapIter	guess=0
stdlib	stdlib/collections/hashmap.cryo	225	16	ident	KeysIter	guess=0
stdlib	stdlib/collections/hashmap.cryo	237	16	ident	ValuesIter	guess=0
stdlib	stdlib/collections/hashmap.cryo	253	16	ident	EntriesRefIter	guess=0
stdlib	stdlib/collections/hashmap.cryo	266	16	ident	KeysRefIter	guess=0
stdlib	stdlib/collections/hashmap.cryo	279	16	ident	ValuesRefIter	guess=0
stdlib	stdlib/collections/hashmap.cryo	531	24	scope	try_array	guess=0
stdlib	stdlib/collections/hashmap.cryo	535	58	scope	of	guess=0
stdlib	stdlib/collections/hashmap.cryo	565	25	scope	array	guess=0
stdlib	stdlib/collections/hashmap.cryo	608	37	ident	Pair	guess=1
stdlib	stdlib/collections/hashmap.cryo	705	37	ident	Pair	guess=1
stdlib	stdlib/collections/hashmap.cryo	831	35	scope	of	guess=0
stdlib	stdlib/collections/hashmap.cryo	843	35	scope	of	guess=0
stdlib	stdlib/collections/hashmap.cryo	859	25	scope	array	guess=0
stdlib	stdlib/collections/hashmap.cryo	873	34	ident	HashMap	guess=0
stdlib	stdlib/collections/hashset.cryo	37	16	ident	HashSet	guess=0
stdlib	stdlib/collections/hashset.cryo	41	16	ident	HashSet	guess=0
stdlib	stdlib/collections/hashset.cryo	45	16	ident	HashSet	guess=0
stdlib	stdlib/collections/hashset.cryo	52	16	ident	HashSet	guess=0
stdlib	stdlib/collections/hashset.cryo	108	16	ident	HashSetIter	guess=0
stdlib	stdlib/collections/hashset.cryo	117	16	ident	HashSetRefIter	guess=0
stdlib	stdlib/collections/pair.cryo	40	16	ident	Pair	guess=0
stdlib	stdlib/collections/pair.cryo	50	16	ident	Pair	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	41	16	ident	RawBuffer	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	51	16	ident	RawBuffer	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	88	54	scope	array	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	107	54	scope	array	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	124	29	scope	array	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	147	24	scope	try_array	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	151	58	scope	of	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	160	44	scope	array	guess=0
stdlib	stdlib/collections/raw_buffer.cryo	182	25	scope	array	guess=0
stdlib	stdlib/collections/str.cryo	380	16	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	397	16	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	402	16	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	409	20	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	418	16	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	421	16	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	424	16	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	427	12	ident	Pair	guess=1
stdlib	stdlib/collections/str.cryo	467	29	ident	Pair	guess=1
stdlib	stdlib/collections/string.cryo	59	16	ident	String	guess=0
stdlib	stdlib/collections/string.cryo	77	33	ident	String	guess=0
stdlib	stdlib/core/cmp.cryo	108	21	scope	transmute	guess=0
stdlib	stdlib/core/cmp.cryo	108	55	scope	transmute	guess=0
stdlib	stdlib/core/cmp.cryo	113	21	scope	transmute	guess=0
stdlib	stdlib/core/cmp.cryo	113	55	scope	transmute	guess=0
stdlib	stdlib/core/cmp.cryo	262	30	scope	transmute	guess=0
stdlib	stdlib/core/cmp.cryo	263	31	scope	transmute	guess=0
stdlib	stdlib/core/cmp.cryo	273	30	scope	transmute	guess=0
stdlib	stdlib/core/cmp.cryo	274	31	scope	transmute	guess=0
stdlib	stdlib/core/hash.cryo	87	44	scope	transmute	guess=0
stdlib	stdlib/core/hash.cryo	93	45	scope	transmute	guess=0
stdlib	stdlib/core/iter.cryo	216	16	ident	TakeIter	guess=0
stdlib	stdlib/core/iter.cryo	239	16	ident	SkipIter	guess=0
stdlib	stdlib/core/iter.cryo	275	16	ident	MapIter	guess=0
stdlib	stdlib/core/iter.cryo	295	16	ident	FilterIter	guess=0
stdlib	stdlib/core/iter.cryo	324	16	ident	ChainIter	guess=0
stdlib	stdlib/core/iter.cryo	349	16	ident	EnumerateIter	guess=0
stdlib	stdlib/core/iter.cryo	360	37	ident	Pair	guess=1
stdlib	stdlib/core/iter.cryo	376	16	ident	ZipIter	guess=0
stdlib	stdlib/core/iter.cryo	387	45	ident	Pair	guess=1
stdlib	stdlib/core/ops.cryo	112	16	ident	Range	guess=0
stdlib	stdlib/core/ops.cryo	138	16	ident	RangeInclusive	guess=0
stdlib	stdlib/core/panic_unwind.cryo	95	28	ident	CatchCtx	guess=0
stdlib	stdlib/core/panic_unwind.cryo	96	34	ident	run_catch_body	guess=0
stdlib	stdlib/core/ptr.cryo	20	16	ident	NonNull	guess=0
stdlib	stdlib/core/ptr.cryo	30	16	ident	NonNull	guess=0
stdlib	stdlib/core/ptr.cryo	37	16	ident	NonNull	guess=0
stdlib	stdlib/core/slice.cryo	25	16	ident	Slice	guess=0
stdlib	stdlib/core/slice.cryo	68	16	ident	Slice	guess=0
stdlib	stdlib/core/slice.cryo	78	16	ident	SliceIter	guess=0
stdlib	stdlib/encoding/base64.cryo	62	26	ident	Array	guess=1
stdlib	stdlib/encoding/sha1.cryo	33	26	ident	Array	guess=1
stdlib	stdlib/env/_module.cryo	117	18	ident	Pair	guess=1
stdlib	stdlib/fmt/display.cryo	68	16	ident	Formatter	guess=0
stdlib	stdlib/fmt/interp.cryo	117	20	ident	fmt_display_body	guess=1
stdlib	stdlib/fmt/spec.cryo	246	16	ident	format_to_string	guess=1
stdlib	stdlib/fmt/spec.cryo	261	12	ident	format_to_string	guess=1
stdlib	stdlib/fs/file.cryo	269	20	ident	Slice	guess=1
stdlib	stdlib/fs/file.cryo	315	19	ident	Slice	guess=1
stdlib	stdlib/future/blocking.cryo	126	23	ident	Atomic	guess=1
stdlib	stdlib/future/blocking.cryo	127	23	ident	Atomic	guess=1
stdlib	stdlib/future/blocking.cryo	243	39	scope	of	guess=0
stdlib	stdlib/future/blocking.cryo	244	42	member	cast	guess=0
stdlib	stdlib/future/blocking.cryo	259	39	scope	array	guess=0
